County_Name,parent_state_name,Latitude,Longitude,,,,,,,,,,,
Sac,Iowa,42.375805,-95.088801,,,,,,,,,,,
Scott,Iowa,41.563153,-90.567812,,,,,,,,,,,
Shelby,Iowa,41.665153,-95.320336,,,,,,,,,,,
Sioux,Iowa,43.079825,-96.16727,,,,,,,,,,,
Story,Iowa,42.026371,-93.601827,,,,,,,,,,,
Tama,Iowa,42.065599,-92.542587,,,,,,,,,,,
Taylor,Iowa,40.755364,-94.673438,,,,,,,,,,,
Union,Iowa,41.053083,-94.318925,,,,,,,,,,,
Van Buren,Iowa,40.745557,-91.939134,,,,,,,,,,,
Wapello,Iowa,41.016218,-92.418385,,,,,,,,,,,
Warren,Iowa,41.400885,-93.588243,,,,,,,,,,,
Washington,Iowa,41.361978,-91.695465,,,,,,,,,,,
Wayne,Iowa,40.740054,-93.312926,,,,,,,,,,,
Webster,Iowa,42.480374,-94.179066,,,,,,,,,,,
Winnebago,Iowa,43.34288,-93.667031,,,,,,,,,,,
Winneshiek,Iowa,43.281284,-91.814375,,,,,,,,,,,
Woodbury,Iowa,42.483225,-96.344174,,,,,,,,,,,
Worth,Iowa,43.36654,-93.252258,,,,,,,,,,,
Wright,Iowa,42.732195,-93.755488,,,,,,,,,,,
Allen,Kansas,37.896584,-95.367053,,,,,,,,,,,
Anderson,Kansas,38.250112,-95.264386,,,,,,,,,,,
Atchison,Kansas,39.555583,-95.181488,,,,,,,,,,,
Barber,Kansas,37.212182,-98.557384,,,,,,,,,,,
Barton,Kansas,38.394738,-98.757739,,,,,,,,,,,
Bourbon,Kansas,37.845557,-94.749443,,,,,,,,,,,
Brown,Kansas,39.801273,-95.550384,,,,,,,,,,,
Butler,Kansas,37.727135,-96.989771,,,,,,,,,,,
Chase,Kansas,38.358336,-96.559378,,,,,,,,,,,
Chautauqua,Kansas,37.111002,-96.231466,,,,,,,,,,,
Cherokee,Kansas,37.115229,-94.755079,,,,,,,,,,,
Cheyenne,Kansas,39.768136,-101.738994,,,,,,,,,,,
Clark,Kansas,37.290453,-99.873033,,,,,,,,,,,
Clay,Kansas,39.356195,-97.12257,,,,,,,,,,,
Cloud,Kansas,39.53395,-97.637247,,,,,,,,,,,
Coffey,Kansas,38.247657,-95.739982,,,,,,,,,,,
Comanche,Kansas,37.23627,-99.365215,,,,,,,,,,,
Cowley,Kansas,37.174285,-96.997786,,,,,,,,,,,
Crawford,Kansas,37.439934,-94.731394,,,,,,,,,,,
Decatur,Kansas,39.804329,-100.490859,,,,,,,,,,,
Dickinson,Kansas,38.881314,-97.149128,,,,,,,,,,,
Doniphan,Kansas,39.788642,-95.07501,,,,,,,,,,,
Douglas,Kansas,38.941783,-95.251337,,,,,,,,,,,
Edwards,Kansas,37.914412,-99.354911,,,,,,,,,,,
Elk,Kansas,37.421638,-96.236702,,,,,,,,,,,
Ellis,Kansas,38.88156,-99.32999,,,,,,,,,,,
Ellsworth,Kansas,38.721016,-98.262851,,,,,,,,,,,
Finney,Kansas,37.97733,-100.86582,,,,,,,,,,,
Ford,Kansas,37.751112,-99.994842,,,,,,,,,,,
Franklin,Kansas,38.602731,-95.260071,,,,,,,,,,,
Geary,Kansas,39.03865,-96.83925,,,,,,,,,,,
Gove,Kansas,39.047631,-100.374241,,,,,,,,,,,
Graham,Kansas,39.359746,-99.857852,,,,,,,,,,,
Grant,Kansas,37.580306,-101.34973,,,,,,,,,,,
Gray,Kansas,37.726577,-100.412964,,,,,,,,,,,
Greeley,Kansas,38.487089,-101.763211,,,,,,,,,,,
Greenwood,Kansas,37.85753,-96.226569,,,,,,,,,,,
Hamilton,Kansas,37.979185,-101.76766,,,,,,,,,,,
Harper,Kansas,37.215092,-98.051218,,,,,,,,,,,
Harvey,Kansas,38.047085,-97.385273,,,,,,,,,,,
Haskell,Kansas,37.500029,-100.89411,,,,,,,,,,,
Hodgeman,Kansas,38.083504,-99.867564,,,,,,,,,,,
Jackson,Kansas,39.400924,-95.751346,,,,,,,,,,,
Jefferson,Kansas,39.210891,-95.397856,,,,,,,,,,,
Jewell,Kansas,39.775457,-98.201227,,,,,,,,,,,
Johnson,Kansas,38.928049,-94.737132,,,,,,,,,,,
Kearny,Kansas,37.954211,-101.237967,,,,,,,,,,,
Kingman,Kansas,37.608437,-98.097712,,,,,,,,,,,
Kiowa,Kansas,37.598711,-99.257059,,,,,,,,,,,
Labette,Kansas,37.258236,-95.260544,,,,,,,,,,,
Lane,Kansas,38.503002,-100.487778,,,,,,,,,,,
Leavenworth,Kansas,39.238518,-94.959302,,,,,,,,,,,
Lincoln,Kansas,39.036065,-98.175271,,,,,,,,,,,
Linn,Kansas,38.237359,-94.801632,,,,,,,,,,,
Logan,Kansas,39.098288,-100.925261,,,,,,,,,,,
Lyon,Kansas,38.416154,-96.179779,,,,,,,,,,,
McPherson,Kansas,38.381163,-97.647603,,,,,,,,,,,
Marion,Kansas,38.326437,-97.124507,,,,,,,,,,,
Marshall,Kansas,39.800028,-96.573612,,,,,,,,,,,
Meade,Kansas,37.292089,-100.394216,,,,,,,,,,,
Miami,Kansas,38.590405,-94.836385,,,,,,,,,,,
Mitchell,Kansas,39.454968,-98.174198,,,,,,,,,,,
Montgomery,Kansas,37.139982,-95.695334,,,,,,,,,,,
Morris,Kansas,38.698154,-96.588826,,,,,,,,,,,
Morton,Kansas,37.047093,-101.838333,,,,,,,,,,,
Nemaha,Kansas,39.829915,-95.962628,,,,,,,,,,,
Neosho,Kansas,37.624963,-95.39482,,,,,,,,,,,
Ness,Kansas,38.492429,-99.898826,,,,,,,,,,,
Norton,Kansas,39.820601,-99.878289,,,,,,,,,,,
Osage,Kansas,38.698945,-95.711621,,,,,,,,,,,
Osborne,Kansas,39.424792,-98.707572,,,,,,,,,,,
Ottawa,Kansas,39.096434,-97.681833,,,,,,,,,,,
Pawnee,Kansas,38.178541,-99.147286,,,,,,,,,,,
Phillips,Kansas,39.757048,-99.349355,,,,,,,,,,,
Pottawatomie,Kansas,39.258473,-96.316121,,,,,,,,,,,
Pratt,Kansas,37.645065,-98.731177,,,,,,,,,,,
Rawlins,Kansas,39.807807,-101.053756,,,,,,,,,,,
Reno,Kansas,38.050915,-97.933041,,,,,,,,,,,
Republic,Kansas,39.818188,-97.659183,,,,,,,,,,,
Rice,Kansas,38.321963,-98.201028,,,,,,,,,,,
Riley,Kansas,39.189473,-96.633015,,,,,,,,,,,
Rooks,Kansas,39.314266,-99.316791,,,,,,,,,,,
Rush,Kansas,38.525797,-99.283593,,,,,,,,,,,
Russell,Kansas,38.904508,-98.824959,,,,,,,,,,,
Saline,Kansas,38.815777,-97.606733,,,,,,,,,,,
Scott,Kansas,38.482303,-100.913605,,,,,,,,,,,
Sedgwick,Kansas,37.678808,-97.344603,,,,,,,,,,,
Seward,Kansas,37.052196,-100.9161,,,,,,,,,,,
Shawnee,Kansas,39.035591,-95.705467,,,,,,,,,,,
Sheridan,Kansas,39.36791,-100.467964,,,,,,,,,,,
Sherman,Kansas,39.349294,-101.726283,,,,,,,,,,,
Smith,Kansas,39.770675,-98.809623,,,,,,,,,,,
Stafford,Kansas,38.00686,-98.736685,,,,,,,,,,,
Stanton,Kansas,37.566267,-101.756238,,,,,,,,,,,
Stevens,Kansas,37.190103,-101.322335,,,,,,,,,,,
Sumner,Kansas,37.304076,-97.406852,,,,,,,,,,,
Thomas,Kansas,39.38443,-101.04619,,,,,,,,,,,
Trego,Kansas,39.004452,-99.881979,,,,,,,,,,,
Wabaunsee,Kansas,38.984769,-96.177572,,,,,,,,,,,
Wallace,Kansas,38.888589,-101.765288,,,,,,,,,,,
Washington,Kansas,39.782029,-97.054087,,,,,,,,,,,
Wichita,Kansas,38.494297,-101.349386,,,,,,,,,,,
Wilson,Kansas,37.512574,-95.741217,,,,,,,,,,,
Woodson,Kansas,37.8733,-95.739522,,,,,,,,,,,
Wyandotte,Kansas,39.104143,-94.707937,,,,,,,,,,,
Adair,Kentucky,37.107756,-85.279096,,,,,,,,,,,
Allen,Kentucky,36.747908,-86.208056,,,,,,,,,,,
Anderson,Kentucky,38.028088,-84.923071,,,,,,,,,,,
Ballard,Kentucky,37.04421,-88.97886,,,,,,,,,,,
Barren,Kentucky,36.996774,-85.931813,,,,,,,,,,,
Bath,Kentucky,38.139441,-83.73656,,,,,,,,,,,
Bell,Kentucky,36.687928,-83.701396,,,,,,,,,,,
Boone,Kentucky,38.9871,-84.679715,,,,,,,,,,,
Bourbon,Kentucky,38.202978,-84.246611,,,,,,,,,,,
Boyd,Kentucky,38.431905,-82.666548,,,,,,,,,,,
Boyle,Kentucky,37.635777,-84.799493,,,,,,,,,,,
Bracken,Kentucky,38.702562,-84.070088,,,,,,,,,,,
Breathitt,Kentucky,37.520092,-83.37768,,,,,,,,,,,
Breckinridge,Kentucky,37.770382,-86.410471,,,,,,,,,,,
Bullitt,Kentucky,38.022943,-85.655385,,,,,,,,,,,
Butler,Kentucky,37.218921,-86.680574,,,,,,,,,,,
Caldwell,Kentucky,37.127446,-87.87922,,,,,,,,,,,
Calloway,Kentucky,36.620185,-88.305814,,,,,,,,,,,
Campbell,Kentucky,39.035049,-84.44141,,,,,,,,,,,
Carlisle,Kentucky,36.854337,-88.94788,,,,,,,,,,,
Carroll,Kentucky,38.668554,-85.139328,,,,,,,,,,,
Carter,Kentucky,38.313503,-83.03816,,,,,,,,,,,
Casey,Kentucky,37.303319,-84.924168,,,,,,,,,,,
Christian,Kentucky,36.810955,-87.478173,,,,,,,,,,,
Clark,Kentucky,37.986825,-84.182232,,,,,,,,,,,
Clay,Kentucky,37.169598,-83.746759,,,,,,,,,,,
Clinton,Kentucky,36.713992,-85.135223,,,,,,,,,,,
Crittenden,Kentucky,37.332496,-88.095078,,,,,,,,,,,
Cumberland,Kentucky,36.778888,-85.389079,,,,,,,,,,,
Daviess,Kentucky,37.747732,-87.094971,,,,,,,,,,,
Edmonson,Kentucky,37.196775,-86.255277,,,,,,,,,,,
Elliott,Kentucky,38.122128,-83.106515,,,,,,,,,,,
Estill,Kentucky,37.706277,-83.988899,,,,,,,,,,,
Fayette,Kentucky,38.020523,-84.496639,,,,,,,,,,,
Fleming,Kentucky,38.388567,-83.708286,,,,,,,,,,,
Floyd,Kentucky,37.552299,-82.738526,,,,,,,,,,,
Franklin,Kentucky,38.196045,-84.867592,,,,,,,,,,,
Fulton,Kentucky,36.538176,-89.035017,,,,,,,,,,,
Gallatin,Kentucky,38.764401,-84.842979,,,,,,,,,,,
Garrard,Kentucky,37.649333,-84.575557,,,,,,,,,,,
Grant,Kentucky,38.688104,-84.602069,,,,,,,,,,,
Graves,Kentucky,36.741213,-88.650362,,,,,,,,,,,
Grayson,Kentucky,37.46909,-86.306723,,,,,,,,,,,
Green,Kentucky,37.265597,-85.538944,,,,,,,,,,,
Greenup,Kentucky,38.555431,-82.812206,,,,,,,,,,,
Hancock,Kentucky,37.868017,-86.804762,,,,,,,,,,,
Hardin,Kentucky,37.746047,-85.917039,,,,,,,,,,,
Harlan,Kentucky,36.865625,-83.232825,,,,,,,,,,,
Harrison,Kentucky,38.415966,-84.314823,,,,,,,,,,,
Hart,Kentucky,37.278157,-85.885789,,,,,,,,,,,
Henderson,Kentucky,37.818482,-87.564405,,,,,,,,,,,
Henry,Kentucky,38.431904,-85.179495,,,,,,,,,,,
Hickman,Kentucky,36.666725,-88.959953,,,,,,,,,,,
Hopkins,Kentucky,37.305866,-87.523154,,,,,,,,,,,
Jackson,Kentucky,37.402802,-83.99368,,,,,,,,,,,
Jefferson,Kentucky,38.201775,-85.691832,,,,,,,,,,,
Jessamine,Kentucky,37.884455,-84.587046,,,,,,,,,,,
Johnson,Kentucky,37.829598,-82.813992,,,,,,,,,,,
Kenton,Kentucky,39.01319,-84.548581,,,,,,,,,,,
Knott,Kentucky,37.32759,-82.940555,,,,,,,,,,,
Knox,Kentucky,36.901584,-83.915231,,,,,,,,,,,
Larue,Kentucky,37.544796,-85.723408,,,,,,,,,,,
Laurel,Kentucky,37.091397,-84.087834,,,,,,,,,,,
Lawrence,Kentucky,38.078995,-82.681643,,,,,,,,,,,
Lee,Kentucky,37.591773,-83.701692,,,,,,,,,,,
Leslie,Kentucky,37.115255,-83.37635,,,,,,,,,,,
Letcher,Kentucky,37.14583,-82.807173,,,,,,,,,,,
Lewis,Kentucky,38.562531,-83.347091,,,,,,,,,,,
Lincoln,Kentucky,37.473121,-84.669872,,,,,,,,,,,
Livingston,Kentucky,37.135813,-88.350899,,,,,,,,,,,
Logan,Kentucky,36.85949,-86.865922,,,,,,,,,,,
Lyon,Kentucky,37.060704,-88.079778,,,,,,,,,,,
McCracken,Kentucky,37.048079,-88.648273,,,,,,,,,,,
McCreary,Kentucky,36.715761,-84.446083,,,,,,,,,,,
McLean,Kentucky,37.513232,-87.219315,,,,,,,,,,,
Madison,Kentucky,37.70616,-84.287451,,,,,,,,,,,
Magoffin,Kentucky,37.729816,-83.056234,,,,,,,,,,,
Marion,Kentucky,37.569587,-85.287195,,,,,,,,,,,
Marshall,Kentucky,36.898302,-88.339329,,,,,,,,,,,
Martin,Kentucky,37.830545,-82.51692,,,,,,,,,,,
Mason,Kentucky,38.616398,-83.788535,,,,,,,,,,,
Meade,Kentucky,37.934298,-86.132811,,,,,,,,,,,
Menifee,Kentucky,37.939449,-83.598399,,,,,,,,,,,
Mercer,Kentucky,37.785009,-84.849691,,,,,,,,,,,
Metcalfe,Kentucky,36.990816,-85.641586,,,,,,,,,,,
Monroe,Kentucky,36.708328,-85.729921,,,,,,,,,,,
Montgomery,Kentucky,38.035773,-83.917436,,,,,,,,,,,
Morgan,Kentucky,37.91274,-83.266566,,,,,,,,,,,
Muhlenberg,Kentucky,37.23809,-87.14704,,,,,,,,,,,
Nelson,Kentucky,37.818018,-85.460371,,,,,,,,,,,
Nicholas,Kentucky,38.327655,-84.023779,,,,,,,,,,,
Ohio,Kentucky,37.465058,-86.864293,,,,,,,,,,,
Oldham,Kentucky,38.372848,-85.459538,,,,,,,,,,,
Owen,Kentucky,38.531935,-84.831925,,,,,,,,,,,
Owsley,Kentucky,37.452097,-83.684099,,,,,,,,,,,
Pendleton,Kentucky,38.715798,-84.359742,,,,,,,,,,,
Perry,Kentucky,37.257625,-83.20106,,,,,,,,,,,
Pike,Kentucky,37.463505,-82.420659,,,,,,,,,,,
Powell,Kentucky,37.852293,-83.88113,,,,,,,,,,,
Pulaski,Kentucky,37.092819,-84.614645,,,,,,,,,,,
Robertson,Kentucky,38.520826,-84.048848,,,,,,,,,,,
Rockcastle,Kentucky,37.381612,-84.348396,,,,,,,,,,,
Rowan,Kentucky,38.194616,-83.442318,,,,,,,,,,,
Russell,Kentucky,37.029336,-85.05932,,,,,,,,,,,
Scott,Kentucky,38.231691,-84.570575,,,,,,,,,,,
Shelby,Kentucky,38.213513,-85.230241,,,,,,,,,,,
Simpson,Kentucky,36.733285,-86.572109,,,,,,,,,,,
Spencer,Kentucky,38.059721,-85.350915,,,,,,,,,,,
Taylor,Kentucky,37.350402,-85.343425,,,,,,,,,,,
Todd,Kentucky,36.81176,-87.171454,,,,,,,,,,,
Trigg,Kentucky,36.847047,-87.836202,,,,,,,,,,,
Trimble,Kentucky,38.620698,-85.332526,,,,,,,,,,,
Union,Kentucky,37.653315,-87.926958,,,,,,,,,,,
Warren,Kentucky,36.970396,-86.434563,,,,,,,,,,,
Washington,Kentucky,37.738655,-85.190875,,,,,,,,,,,
Wayne,Kentucky,36.837888,-84.844614,,,,,,,,,,,
Webster,Kentucky,37.499711,-87.687044,,,,,,,,,,,
Whitley,Kentucky,36.809692,-84.140995,,,,,,,,,,,
Wolfe,Kentucky,37.740622,-83.510902,,,,,,,,,,,
Woodford,Kentucky,38.050068,-84.727271,,,,,,,,,,,
Acadia Parish,Louisiana,30.278555,-92.351799,,,,,,,,,,,
Allen Parish,Louisiana,30.669387,-92.774458,,,,,,,,,,,
Ascension Parish,Louisiana,30.248525,-90.934028,,,,,,,,,,,
Assumption Parish,Louisiana,29.922957,-91.06645,,,,,,,,,,,
Avoyelles Parish,Louisiana,31.053586,-92.062566,,,,,,,,,,,
Beauregard Parish,Louisiana,30.733885,-93.287136,,,,,,,,,,,
Bienville Parish,Louisiana,32.388898,-93.080261,,,,,,,,,,,
Bossier Parish,Louisiana,32.555697,-93.656675,,,,,,,,,,,
Caddo Parish,Louisiana,32.472074,-93.800831,,,,,,,,,,,
Calcasieu Parish,Louisiana,30.227531,-93.261485,,,,,,,,,,,
Caldwell Parish,Louisiana,32.078215,-92.103757,,,,,,,,,,,
Cameron Parish,Louisiana,29.956693,-93.212142,,,,,,,,,,,
Catahoula Parish,Louisiana,31.696936,-91.824471,,,,,,,,,,,
Claiborne Parish,Louisiana,32.833682,-93.03306,,,,,,,,,,,
Concordia Parish,Louisiana,31.592783,-91.545991,,,,,,,,,,,
De Soto Parish,Louisiana,32.10498,-93.776734,,,,,,,,,,,
East Baton Rouge Parish,Louisiana,30.462492,-91.100943,,,,,,,,,,,
East Carroll Parish,Louisiana,32.770972,-91.19516,,,,,,,,,,,
East Feliciana Parish,Louisiana,30.826843,-91.089224,,,,,,,,,,,
Evangeline Parish,Louisiana,30.685722,-92.362231,,,,,,,,,,,
Franklin Parish,Louisiana,32.143813,-91.696268,,,,,,,,,,,
Grant Parish,Louisiana,31.534149,-92.542816,,,,,,,,,,,
Iberia Parish,Louisiana,29.994199,-91.810231,,,,,,,,,,,
Iberville Parish,Louisiana,30.272099,-91.234302,,,,,,,,,,,
Jackson Parish,Louisiana,32.280659,-92.646015,,,,,,,,,,,
Jefferson Parish,Louisiana,29.945261,-90.153175,,,,,,,,,,,
Jefferson Davis Parish,Louisiana,30.240194,-92.738028,,,,,,,,,,,
Lafayette Parish,Louisiana,30.205215,-92.043759,,,,,,,,,,,
Lafourche Parish,Louisiana,29.679993,-90.615099,,,,,,,,,,,
La Salle Parish,Louisiana,31.730558,-92.172553,,,,,,,,,,,
Lincoln Parish,Louisiana,32.549258,-92.64793,,,,,,,,,,,
Livingston Parish,Louisiana,30.483388,-90.840765,,,,,,,,,,,
Madison Parish,Louisiana,32.397648,-91.196834,,,,,,,,,,,
Morehouse Parish,Louisiana,32.786393,-91.886161,,,,,,,,,,,
Natchitoches Parish,Louisiana,31.759482,-93.097361,,,,,,,,,,,
Orleans Parish,Louisiana,29.972699,-90.05284,,,,,,,,,,,
Ouachita Parish,Louisiana,32.514346,-92.129634,,,,,,,,,,,
Plaquemines Parish,Louisiana,29.72176,-89.90076,,,,,,,,,,,
Pointe Coupee Parish,Louisiana,30.67107,-91.50006,,,,,,,,,,,
Rapides Parish,Louisiana,31.28458,-92.457473,,,,,,,,,,,
Red River Parish,Louisiana,32.054629,-93.307602,,,,,,,,,,,
Richland Parish,Louisiana,32.441085,-91.714756,,,,,,,,,,,
Sabine Parish,Louisiana,31.581882,-93.566643,,,,,,,,,,,
St. Bernard Parish,Louisiana,29.928239,-89.934425,,,,,,,,,,,
St. Charles Parish,Louisiana,29.939397,-90.376773,,,,,,,,,,,
St. Helena Parish,Louisiana,30.788338,-90.693879,,,,,,,,,,,
St. James Parish,Louisiana,30.020769,-90.737207,,,,,,,,,,,
St. John the Baptist Parish,Louisiana,30.071497,-90.513417,,,,,,,,,,,
St. Landry Parish,Louisiana,30.514029,-92.111314,,,,,,,,,,,
St. Martin Parish,Louisiana,30.229052,-91.835169,,,,,,,,,,,
St. Mary Parish,Louisiana,29.740593,-91.344782,,,,,,,,,,,
St. Tammany Parish,Louisiana,30.383308,-89.948329,,,,,,,,,,,
Tangipahoa Parish,Louisiana,30.571611,-90.455513,,,,,,,,,,,
Tensas Parish,Louisiana,31.964792,-91.297084,,,,,,,,,,,
Terrebonne Parish,Louisiana,29.592812,-90.722239,,,,,,,,,,,
Union Parish,Louisiana,32.794504,-92.404307,,,,,,,,,,,
Vermilion Parish,Louisiana,29.993689,-92.165923,,,,,,,,,,,
Vernon Parish,Louisiana,31.094949,-93.245823,,,,,,,,,,,
Washington Parish,Louisiana,30.835918,-89.996174,,,,,,,,,,,
Webster Parish,Louisiana,32.7001,-93.340925,,,,,,,,,,,
West Baton Rouge Parish,Louisiana,30.443957,-91.264463,,,,,,,,,,,
West Carroll Parish,Louisiana,32.816551,-91.431802,,,,,,,,,,,
West Feliciana Parish,Louisiana,30.893607,-91.404737,,,,,,,,,,,
Winn Parish,Louisiana,31.929892,-92.676588,,,,,,,,,,,
Androscoggin,Maine,44.119069,-70.201312,,,,,,,,,,,
Aroostook,Maine,46.705048,-68.086628,,,,,,,,,,,
Cumberland,Maine,43.748088,-70.305589,,,,,,,,,,,
Franklin,Maine,44.70749,-70.225634,,,,,,,,,,,
Hancock,Maine,44.471475,-68.467743,,,,,,,,,,,
Kennebec,Maine,44.396102,-69.749178,,,,,,,,,,,
Knox,Maine,44.129786,-69.162849,,,,,,,,,,,
Lincoln,Maine,44.032332,-69.555057,,,,,,,,,,,
Oxford,Maine,44.28237,-70.61336,,,,,,,,,,,
Penobscot,Maine,44.953036,-68.79423,,,,,,,,,,,
Piscataquis,Maine,45.242097,-69.263375,,,,,,,,,,,
Sagadahoc,Maine,43.956202,-69.869704,,,,,,,,,,,
Somerset,Maine,44.821921,-69.685757,,,,,,,,,,,
Waldo,Maine,44.491137,-69.086553,,,,,,,,,,,
Washington,Maine,44.863591,-67.464919,,,,,,,,,,,
York,Maine,43.424108,-70.640561,,,,,,,,,,,
Allegany,Maryland,39.629197,-78.822261,,,,,,,,,,,
Anne Arundel,Maryland,39.067301,-76.598917,,,,,,,,,,,
Baltimore,Maryland,39.369252,-76.620366,,,,,,,,,,,
Calvert,Maryland,38.548518,-76.542042,,,,,,,,,,,
Caroline,Maryland,38.874331,-75.831491,,,,,,,,,,,
Carroll,Maryland,39.527218,-76.9931,,,,,,,,,,,
Cecil,Maryland,39.613824,-75.936585,,,,,,,,,,,
Charles,Maryland,38.578559,-76.953006,,,,,,,,,,,
Dorchester,Maryland,38.570623,-76.009758,,,,,,,,,,,
Frederick,Maryland,39.432254,-77.400231,,,,,,,,,,,
Garrett,Maryland,39.512187,-79.303138,,,,,,,,,,,
Harford,Maryland,39.521376,-76.310879,,,,,,,,,,,
Howard,Maryland,39.219271,-76.856729,,,,,,,,,,,
Kent,Maryland,39.24506,-76.058525,,,,,,,,,,,
Montgomery,Maryland,39.086185,-77.122862,,,,,,,,,,,
Prince George's,Maryland,38.908576,-76.889947,,,,,,,,,,,
Queen Anne's,Maryland,39.022436,-76.148099,,,,,,,,,,,
St. Mary's,Maryland,38.307326,-76.578864,,,,,,,,,,,
Somerset,Maryland,38.132883,-75.743445,,,,,,,,,,,
Talbot,Maryland,38.769665,-76.098126,,,,,,,,,,,
Washington,Maryland,39.617574,-77.731386,,,,,,,,,,,
Wicomico,Maryland,38.371571,-75.595082,,,,,,,,,,,
Worcester,Maryland,38.301936,-75.238169,,,,,,,,,,,
Baltimore city,Maryland,39.314892,-76.619614,,,,,,,,,,,
Barnstable,Massachusetts,41.690216,-70.333968,,,,,,,,,,,
Berkshire,Massachusetts,42.460781,-73.216577,,,,,,,,,,,
Bristol,Massachusetts,41.793219,-71.108301,,,,,,,,,,,
Dukes,Massachusetts,41.421286,-70.602745,,,,,,,,,,,
Essex,Massachusetts,42.62479,-70.987816,,,,,,,,,,,
Franklin,Massachusetts,42.578289,-72.558703,,,,,,,,,,,
Hampden,Massachusetts,42.125927,-72.575325,,,,,,,,,,,
Hampshire,Massachusetts,42.312537,-72.573322,,,,,,,,,,,
Middlesex,Massachusetts,42.448546,-71.255223,,,,,,,,,,,
Nantucket,Massachusetts,41.267912,-70.09112,,,,,,,,,,,
Norfolk,Massachusetts,42.202695,-71.14756,,,,,,,,,,,
Plymouth,Massachusetts,42.023962,-70.853689,,,,,,,,,,,
Suffolk,Massachusetts,42.334806,-71.078632,,,,,,,,,,,
Worcester,Massachusetts,42.303704,-71.805321,,,,,,,,,,,
Alcona,Michigan,44.665115,-83.467594,,,,,,,,,,,
Alger,Michigan,46.388671,-86.70041,,,,,,,,,,,
Allegan,Michigan,42.603137,-85.874288,,,,,,,,,,,
Alpena,Michigan,45.050953,-83.504463,,,,,,,,,,,
Antrim,Michigan,44.978647,-85.198692,,,,,,,,,,,
Arenac,Michigan,44.044496,-83.88273,,,,,,,,,,,
Baraga,Michigan,46.765021,-88.45426,,,,,,,,,,,
Barry,Michigan,42.614153,-85.341744,,,,,,,,,,,
Bay,Michigan,43.630574,-83.928385,,,,,,,,,,,
Benzie,Michigan,44.650382,-86.016123,,,,,,,,,,,
Berrien,Michigan,41.987514,-86.407539,,,,,,,,,,,
Branch,Michigan,41.929764,-85.031761,,,,,,,,,,,
Calhoun,Michigan,42.289509,-85.101835,,,,,,,,,,,
Cass,Michigan,41.891974,-86.040589,,,,,,,,,,,
Charlevoix,Michigan,45.247029,-85.115158,,,,,,,,,,,
Cheboygan,Michigan,45.512741,-84.518691,,,,,,,,,,,
Chippewa,Michigan,46.367641,-84.395364,,,,,,,,,,,
Clare,Michigan,43.945731,-84.826409,,,,,,,,,,,
Clinton,Michigan,42.891278,-84.55503,,,,,,,,,,,
Crawford,Michigan,44.655061,-84.666533,,,,,,,,,,,
Delta,Michigan,45.802381,-87.066378,,,,,,,,,,,
Dickinson,Michigan,45.833651,-88.01381,,,,,,,,,,,
Eaton,Michigan,42.64387,-84.740485,,,,,,,,,,,
Emmet,Michigan,45.433951,-84.908934,,,,,,,,,,,
Genesee,Michigan,43.006414,-83.694732,,,,,,,,,,,
Gladwin,Michigan,43.967071,-84.437377,,,,,,,,,,,
Gogebic,Michigan,46.435975,-89.978538,,,,,,,,,,,
Grand Traverse,Michigan,44.710656,-85.607171,,,,,,,,,,,
Gratiot,Michigan,43.343314,-84.629372,,,,,,,,,,,
Hillsdale,Michigan,41.917025,-84.603983,,,,,,,,,,,
Houghton,Michigan,47.12765,-88.54161,,,,,,,,,,,
Huron,Michigan,43.833604,-83.061783,,,,,,,,,,,
Ingham,Michigan,42.68888,-84.487816,,,,,,,,,,,
Ionia,Michigan,42.956879,-85.085925,,,,,,,,,,,
Iosco,Michigan,44.356582,-83.53696,,,,,,,,,,,
Iron,Michigan,46.098021,-88.534279,,,,,,,,,,,
Isabella,Michigan,43.607247,-84.799832,,,,,,,,,,,
Jackson,Michigan,42.241313,-84.406366,,,,,,,,,,,
Kalamazoo,Michigan,42.26348,-85.584896,,,,,,,,,,,
Kalkaska,Michigan,44.720698,-85.166074,,,,,,,,,,,
Kent,Michigan,42.963793,-85.626605,,,,,,,,,,,
Keweenaw,Michigan,47.333639,-88.30247,,,,,,,,,,,
Lake,Michigan,43.95981,-85.798358,,,,,,,,,,,
Lapeer,Michigan,43.059695,-83.250561,,,,,,,,,,,
Leelanau,Michigan,44.909768,-85.732585,,,,,,,,,,,
Lenawee,Michigan,41.925187,-84.052388,,,,,,,,,,,
Livingston,Michigan,42.573054,-83.857596,,,,,,,,,,,
Luce,Michigan,46.334456,-85.550951,,,,,,,,,,,
Mackinac,Michigan,45.997905,-84.879992,,,,,,,,,,,
Macomb,Michigan,42.58689,-82.957388,,,,,,,,,,,
Manistee,Michigan,44.303916,-86.188019,,,,,,,,,,,
Marquette,Michigan,46.486961,-87.494598,,,,,,,,,,,
Mason,Michigan,43.974937,-86.347842,,,,,,,,,,,
Mecosta,Michigan,43.653562,-85.388822,,,,,,,,,,,
Menominee,Michigan,45.341048,-87.582124,,,,,,,,,,,
Midland,Michigan,43.642775,-84.298064,,,,,,,,,,,
Missaukee,Michigan,44.305822,-85.179438,,,,,,,,,,,
Monroe,Michigan,41.900249,-83.485782,,,,,,,,,,,
Montcalm,Michigan,43.288474,-85.180571,,,,,,,,,,,
Montmorency,Michigan,44.999428,-84.123031,,,,,,,,,,,
